ano,sigla_uf,rede,diretoria,id_municipio,id_escola,id_escola_sp,codigo_tipo_escola,prop_aprovados_anos_inciais_ef,prop_reprovados_anos_iniciais_ef,prop_abandono_anos_iniciais_ef,prop_aprovados_anos_finais_ef,prop_reprovados_anos_finais_ef,prop_abandono_anos_finais_ef,prop_aprovados_em,prop_reprovados_em,prop_abandono_em
2016,SP,estadual,SUL 3,3550308.0,35902901,902901,8.0,92.59,5.35,2.06,72.5,17.7,9.8,68.01,21.7,10.29
2016,SP,estadual,SUL 3,3550308.0,35902925,902925,8.0,94.41,5.31,0.28,75.22,22.11,2.67,71.75,19.94,8.31
2016,SP,estadual,SUL 3,3550308.0,35906591,906591,8.0,96.53,1.89,1.58,90.23,6.25,3.52,,,12.0
2016,SP,estadual,SUL 2,3550308.0,35005061,5061,8.0,88.15,10.45,1.4,82.63,15.0,2.37,78.01,14.76,7.23
2016,SP,estadual,SUL 2,3550308.0,35005400,5400,8.0,98.28,1.47,0.25,95.0,3.53,1.47,82.63,15.83,1.54
2016,SP,estadual,SUL 2,3550308.0,35035592,35592,8.0,96.24,3.52,0.24,76.94,17.96,5.1,,11.15,
2016,SP,estadual,SUL 2,3550308.0,35041026,41026,8.0,98.83,0.47,0.7,93.19,4.3,2.51,84.14,,5.29
2016,SP,estadual,SUL 2,3550308.0,35041051,41051,8.0,95.77,3.52,0.71,91.56,4.49,3.95,72.53,23.78,3.69
2016,SP,estadual,SUL 2,3550308.0,35191917,191917,8.0,97.07,1.07,1.86,86.69,10.43,2.88,89.3,3.69,7.01
2016,SP,estadual,SUL 2,3550308.0,35902664,902664,8.0,97.76,0.75,1.49,89.45,7.8,2.75,77.23,15.84,6.93
2016,SP,estadual,SUL 2,3550308.0,35904879,904879,8.0,99.14,0.34,0.52,95.2,3.13,1.67,72.47,25.0,2.53
2016,SP,estadual,SUL 2,3550308.0,35906566,906566,8.0,97.85,1.79,0.36,93.53,1.89,4.58,74.82,13.88,11.3
2016,SP,estadual,SUL 2,3550308.0,35916808,916808,8.0,98.48,0.43,1.09,77.78,18.15,4.07,73.37,14.82,11.81
2016,SP,estadual,SUL 3,3550308.0,35005344,5344,8.0,98.09,1.27,0.64,83.12,10.49,6.39,80.89,10.8,8.31
2016,SP,estadual,SUL 3,3550308.0,35038301,38301,8.0,97.39,1.63,0.98,84.55,12.36,3.09,,29.64,6.75
2016,SP,estadual,SUMARE,3552403.0,35042523,42523,8.0,94.24,4.32,1.44,88.55,8.4,3.05,,9.02,6.55
2016,SP,estadual,TABOAO DA SERRA,3515004.0,35037540,37540,8.0,92.34,7.44,0.22,89.11,10.61,0.28,81.54,17.79,0.67
2016,SP,estadual,AMERICANA,3501608.0,35907285,907285,8.0,96.3,3.17,0.53,89.69,8.97,1.34,87.36,9.2,3.44
2016,SP,estadual,BAURU,3506003.0,35025483,25483,8.0,94.42,5.12,0.46,73.65,20.36,5.99,71.03,23.36,5.61
2016,SP,estadual,BAURU,3506003.0,35919019,919019,8.0,96.53,3.13,0.34,84.11,13.02,2.87,79.58,15.85,4.57
2016,SP,estadual,BAURU,3506003.0,35049657,49657,8.0,94.51,5.06,0.43,86.67,7.88,5.45,77.16,16.35,6.49
2016,SP,estadual,BRAGANCA PAULISTA,3532405.0,35912897,912897,8.0,94.48,3.45,2.07,91.88,3.75,4.37,89.92,7.56,2.52
2016,SP,estadual,CAMPINAS OESTE,3509502.0,35018156,18156,8.0,93.68,5.26,1.06,78.84,18.67,2.49,79.88,15.38,
2016,SP,estadual,CAMPINAS OESTE,3509502.0,35018697,18697,8.0,97.92,1.56,0.52,80.3,11.33,8.37,,11.5,7.32
2016,SP,estadual,,3509502.0,35047156,47156,8.0,97.43,2.34,0.23,89.02,9.8,1.18,81.35,9.46,9.19
2016,SP,estadual,CAMPINAS OESTE,3509502.0,35127784,127784,8.0,98.92,0.81,0.27,86.15,12.82,1.03,70.36,20.36,9.28
2016,SP,estadual,CAMPINAS OESTE,3509502.0,35430705,430705,8.0,98.49,1.26,0.25,87.55,5.84,6.61,75.18,14.89,9.93
2016,SP,estadual,CAMPINAS OESTE,3509502.0,35432842,432842,8.0,97.55,0.17,2.28,94.0,1.62,4.38,70.13,6.82,23.05
2016,SP,estadual,CAMPINAS OESTE,3509502.0,35901131,901131,8.0,96.01,2.39,1.6,85.05,9.61,5.34,67.42,20.97,11.61
2016,SP,estadual,CAMPINAS OESTE,3509502.0,35913984,913984,8.0,96.93,0.77,2.3,92.66,5.65,1.69,87.71,7.26,5.03
2016,SP,estadual,,3509502.0,35915592,915592,8.0,94.49,4.87,0.64,80.06,13.48,6.46,80.95,9.05,10.0
2016,SP,estadual,CAMPINAS OESTE,3509502.0,35924933,924933,8.0,96.39,2.81,0.8,89.28,8.98,1.74,80.36,14.91,4.73
2016,SP,estadual,CARAPICUIBA,3513009.0,35010546,10546,8.0,96.76,0.93,2.31,87.83,8.37,3.8,70.49,19.13,10.38
2016,SP,estadual,CENTRO,3550308.0,35000309,309,8.0,98.96,0.52,0.52,94.5,5.05,0.45,,8.21,6.28
2016,SP,estadual,CENTRO,3550308.0,35001570,1570,8.0,94.81,1.48,3.71,83.7,5.51,10.79,76.25,13.3,
2016,SP,estadual,CENTRO OESTE,3550308.0,35925433,925433,8.0,96.64,2.68,0.68,81.12,18.18,0.7,74.48,19.58,
2016,SP,estadual,,3550308.0,35004327,4327,8.0,98.66,1.11,0.23,96.65,2.95,0.4,90.43,6.46,3.11
2016,SP,estadual,CENTRO SUL,3550308.0,35004340,4340,8.0,93.2,3.88,2.92,80.95,11.9,7.15,74.82,15.74,9.44
2016,SP,estadual,CENTRO SUL,3550308.0,35038143,38143,8.0,96.84,2.92,0.24,80.15,16.95,2.9,64.74,30.45,
2016,SP,estadual,CAMPINAS OESTE,3509502.0,35045676,45676,8.0,96.5,2.45,1.05,89.44,7.04,3.52,71.05,16.67,12.28
2016,SP,estadual,CAMPINAS OESTE,3509502.0,35913923,913923,8.0,97.14,2.14,0.72,92.12,4.24,3.64,91.35,5.77,
2016,SP,estadual,,3509502.0,35914897,914897,8.0,96.32,2.8,0.88,91.3,6.3,2.4,93.44,1.84,4.72
2016,SP,estadual,CARAPICUIBA,3510609.0,35009660,9660,8.0,96.33,3.36,0.31,89.62,9.34,1.04,,8.71,8.72
2016,SP,estadual,CARAPICUIBA,3510609.0,35009817,9817,8.0,96.54,3.21,0.25,95.22,3.87,0.91,92.51,4.49,3.0
2016,SP,estadual,CARAPICUIBA,3510609.0,35040629,40629,8.0,97.49,1.57,0.94,84.06,8.49,7.45,86.22,5.87,
2016,SP,estadual,CARAPICUIBA,3510609.0,35914800,914800,8.0,97.8,2.01,0.19,93.87,5.02,1.11,74.87,20.59,4.54
2016,SP,estadual,,3550308.0,35003759,3759,8.0,92.66,6.88,0.46,83.33,13.1,3.57,,23.2,
2016,SP,estadual,CENTRO SUL,3550308.0,35004418,4418,8.0,92.08,6.07,1.85,73.83,20.0,6.17,,20.92,9.47
2016,SP,estadual,GUARULHOS NORTE,3518800.0,35925044,925044,8.0,90.63,6.25,3.12,83.01,11.39,5.6,,22.76,4.48
2016,SP,estadual,,3518800.0,35925073,925073,8.0,98.84,0.23,0.93,98.4,0.64,0.96,92.0,2.5,5.5
2016,SP,estadual,GUARULHOS SUL,3518800.0,35006063,6063,8.0,97.9,1.84,0.26,94.21,5.65,0.14,89.0,,0.26
2016,SP,estadual,ITAQUAQUECETUBA,3523107.0,35043990,43990,8.0,94.32,4.8,0.88,86.96,10.43,2.61,73.45,19.33,7.22
2016,SP,estadual,MAUA,3529401.0,35043849,43849,8.0,97.93,1.65,0.42,77.45,16.17,6.38,71.52,,8.61
2016,SP,estadual,MAUA,3543303.0,35036201,36201,8.0,97.13,2.3,0.57,84.62,12.64,2.74,82.07,15.86,2.07
2016,SP,estadual,MOGI DAS CRUZES,3530607.0,35921063,921063,8.0,94.29,2.86,2.85,96.33,2.75,0.92,84.03,12.61,3.36
2016,SP,estadual,NORTE 1,3550308.0,35036444,36444,8.0,96.86,0.63,2.51,82.82,9.25,7.93,77.89,13.35,8.76
2016,SP,estadual,NORTE 1,3550308.0,35046243,46243,8.0,98.96,0.26,0.78,86.42,7.57,6.01,86.12,8.54,5.34
2016,SP,estadual,MOGI DAS CRUZES,3530607.0,35006919,6919,8.0,98.92,0.54,0.54,98.17,0.92,0.91,91.18,7.89,
2016,SP,estadual,MOGI DAS CRUZES,3530607.0,35048495,48495,8.0,96.24,3.47,0.29,88.48,6.76,4.76,77.19,11.61,
2016,SP,estadual,NORTE 1,3550308.0,35044261,44261,8.0,92.23,5.83,1.94,72.36,24.39,3.25,,19.55,0.32
2016,SP,estadual,NORTE 1,3550308.0,35901684,901684,8.0,88.42,10.53,1.05,80.21,13.37,6.42,70.81,20.92,8.27
2016,SP,estadual,NORTE 2,3550308.0,35911537,911537,8.0,95.45,0.65,3.9,89.96,6.02,4.02,85.25,12.57,2.18
2016,SP,estadual,RIBEIRAO PRETO,3543402.0,35023978,23978,8.0,93.27,4.24,2.49,86.22,9.5,4.28,80.83,13.16,6.01
2016,SP,estadual,,3543402.0,35049612,49612,8.0,95.68,3.89,0.43,71.98,23.08,4.94,58.16,30.61,
2016,SP,estadual,RIBEIRAO PRETO,3543402.0,35900771,900771,8.0,95.06,4.32,0.62,94.89,3.41,1.7,90.94,5.44,
2016,SP,estadual,SANTO ANDRE,3547809.0,35916985,916985,8.0,94.44,5.32,0.24,83.72,13.95,2.33,81.01,9.49,9.5
2016,SP,estadual,SANTOS,3513504.0,35011642,11642,8.0,92.41,5.06,2.53,73.2,24.18,2.62,75.73,20.39,3.88
2016,SP,estadual,SANTOS,3518701.0,35011496,11496,8.0,98.53,0.74,0.73,72.56,23.26,4.18,70.55,23.31,6.14
2016,SP,estadual,RIBEIRAO PRETO,3543402.0,35024016,24016,8.0,92.21,7.14,0.65,87.97,9.02,3.01,77.35,15.86,6.79
2017,SP,estadual,MAUA,3529401.0,35043849,43849,8.0,99.17,0.41,0.42,79.91,17.76,2.33,81.82,16.53,1.65
2017,SP,estadual,MAUA,3544103.0,35041993,41993,8.0,97.88,1.89,0.23,95.21,3.72,1.07,84.67,7.33,8.0
2017,SP,estadual,MAUA,3544103.0,35904485,904485,8.0,98.63,1.02,0.35,94.25,4.89,0.86,73.76,20.57,5.67
2017,SP,estadual,MOGI MIRIM,3501905.0,35017565,17565,8.0,98.4,1.07,0.53,93.96,2.68,3.36,82.88,5.41,11.71
2017,SP,estadual,NORTE 1,3550308.0,35036444,36444,8.0,96.46,0.56,2.98,79.17,11.34,9.49,71.13,14.86,14.01
2017,SP,estadual,NORTE 1,3550308.0,35046243,46243,8.0,96.62,0.72,2.66,88.22,4.93,6.85,69.01,11.41,19.58
2017,SP,estadual,,3530607.0,35048495,48495,8.0,97.48,2.21,0.31,93.46,2.11,4.43,87.13,4.37,8.5
2017,SP,estadual,NORTE 1,3550308.0,35130321,130321,8.0,96.68,2.07,1.25,87.67,11.45,0.88,82.63,16.05,1.32
2017,SP,estadual,NORTE 2,3550308.0,35911537,911537,8.0,98.3,0.28,1.42,87.7,5.33,6.97,82.91,5.06,12.03
2017,SP,estadual,RIBEIRAO PRETO,3543402.0,35023978,23978,8.0,93.08,5.25,1.67,87.21,9.13,3.66,,16.67,9.42
2017,SP,estadual,RIBEIRAO PRETO,3543402.0,35024089,24089,8.0,90.4,9.09,0.51,72.65,18.8,8.55,77.59,12.07,10.34
2017,SP,estadual,RIBEIRAO PRETO,3543402.0,35049612,49612,8.0,90.91,8.41,0.68,76.3,18.23,5.47,71.68,19.91,8.41
2017,SP,estadual,SANTO ANDRE,3547809.0,35008459,8459,8.0,98.05,1.63,0.32,87.58,10.11,2.31,84.22,13.99,1.79
2017,SP,estadual,RIBEIRAO PRETO,3543402.0,35044647,44647,8.0,94.68,5.06,0.26,94.9,4.71,0.39,,3.7,1.86
2017,SP,estadual,SUL 2,3550308.0,35005061,5061,8.0,98.31,1.41,0.28,89.43,6.65,3.92,,17.8,3.39
2017,SP,estadual,SUL 2,3550308.0,35005400,5400,8.0,97.44,2.37,0.19,89.55,10.2,0.25,,18.78,7.86
2017,SP,estadual,SAO JOSE DOS CAMPOS,3549904.0,35013602,13602,8.0,96.43,2.14,1.43,88.19,5.51,6.3,80.3,7.07,12.63
2017,SP,estadual,SUL 1,3550308.0,35040997,40997,8.0,94.33,4.96,0.71,92.96,4.69,2.35,81.65,16.41,1.94
2017,SP,estadual,SUL 2,3550308.0,35004996,4996,8.0,95.52,2.24,2.24,89.14,9.74,1.12,85.04,13.5,1.46
2017,SP,estadual,SUL 2,3550308.0,35035609,35609,8.0,96.72,3.03,0.25,87.37,8.06,4.57,85.71,9.14,5.15
2017,SP,estadual,SUL 2,3550308.0,35036274,36274,8.0,96.92,2.67,0.41,88.27,9.5,2.23,,,11.37
2017,SP,estadual,SUL 2,3550308.0,35036705,36705,8.0,98.18,1.67,0.15,82.86,16.57,0.57,71.61,,0.21
2017,SP,estadual,SUL 2,3550308.0,35041786,41786,8.0,98.92,0.15,0.93,93.43,5.3,1.27,86.07,12.5,1.43
2017,SP,estadual,,3550308.0,35048719,48719,8.0,94.53,2.36,3.11,80.76,13.32,5.92,76.24,13.61,10.15
2017,SP,estadual,SUL 2,3550308.0,35461295,461295,8.0,98.87,0.9,0.23,82.56,17.08,0.36,76.41,18.66,4.93
2017,SP,estadual,,3550308.0,35904348,904348,8.0,98.85,0.86,0.29,93.97,5.21,0.82,88.57,10.95,0.48
2017,SP,estadual,SUL 2,3550308.0,35915725,915725,8.0,99.03,0.48,0.49,96.85,1.05,2.1,84.72,6.63,8.65
2017,SP,estadual,SUL 3,3550308.0,35035661,35661,8.0,95.31,0.78,3.91,74.1,16.38,9.52,67.44,26.1,6.46
2017,SP,estadual,SUL 3,3550308.0,35038271,38271,8.0,94.82,4.53,0.65,79.74,12.09,8.17,72.47,,9.93
2017,SP,estadual,SUL 3,3550308.0,35039385,39385,8.0,98.03,0.33,1.64,83.4,12.45,4.15,82.07,12.75,5.18
2017,SP,estadual,SUL 3,3550308.0,35041774,41774,8.0,95.89,3.6,0.51,85.34,12.47,2.19,90.39,8.73,0.88
2017,SP,estadual,SUL 3,3550308.0,35041798,41798,8.0,91.06,8.13,0.81,81.07,11.81,7.12,65.37,26.84,
2017,SP,estadual,SUL 3,3550308.0,35902287,902287,8.0,96.84,2.59,0.57,86.3,11.3,2.4,84.98,9.86,5.16
2017,SP,estadual,SUL 3,3550308.0,35902901,902901,8.0,96.56,3.09,0.35,74.75,17.58,7.67,71.79,17.69,10.52
2017,SP,estadual,,3550308.0,35906591,906591,8.0,97.63,0.3,2.07,93.36,3.32,3.32,86.47,,8.22
2017,SP,estadual,,3550308.0,35041051,41051,8.0,95.19,3.85,0.96,77.96,18.28,3.76,,23.83,10.12
2017,SP,estadual,SUL 2,3550308.0,35191917,191917,8.0,95.73,0.5,3.77,89.41,4.31,6.28,90.09,7.66,2.25
2017,SP,estadual,SUL 2,3550308.0,35906566,906566,8.0,92.98,6.51,0.51,91.13,5.38,3.49,87.72,6.36,
2017,SP,estadual,SUL 3,3550308.0,35925317,925317,8.0,96.43,2.04,1.53,87.52,10.5,1.98,86.4,9.95,
2017,SP,estadual,BAURU,3506003.0,35040939,40939,8.0,93.67,6.11,0.22,84.71,11.27,4.02,,14.1,7.44
2017,SP,estadual,,3506003.0,35919019,919019,8.0,93.19,4.95,1.86,85.6,13.62,0.78,,19.88,1.55
2017,SP,estadual,CAMPINAS LESTE,3509502.0,35018119,18119,8.0,95.77,2.82,1.41,89.36,7.45,3.19,69.77,17.83,12.4
2017,SP,estadual,CAMPINAS OESTE,3509502.0,35018697,18697,8.0,96.62,2.42,0.96,88.33,10.0,1.67,81.97,,5.44
2017,SP,estadual,CAMPINAS OESTE,3509502.0,35047156,47156,8.0,97.08,2.43,0.49,85.15,12.78,2.07,82.75,13.1,4.15
2017,SP,estadual,CAMPINAS OESTE,3509502.0,35901131,901131,8.0,96.28,2.87,0.85,87.45,9.21,3.34,68.23,20.58,11.19
2017,SP,estadual,,3509502.0,35913984,913984,8.0,96.54,2.69,0.77,89.83,6.78,3.39,84.34,12.05,3.61
2017,SP,estadual,CAMPINAS OESTE,3509502.0,35915592,915592,8.0,95.66,4.14,0.2,86.35,12.38,1.27,87.56,8.46,3.98
2017,SP,estadual,CAMPINAS OESTE,3509502.0,35924933,924933,8.0,94.77,4.7,0.53,92.66,4.08,3.26,70.83,19.44,
2017,SP,estadual,CARAPICUIBA,3510609.0,35923801,923801,8.0,94.09,5.38,0.53,84.15,13.01,2.84,79.55,15.15,5.3
2017,SP,estadual,CENTRO,3550308.0,35000309,309,8.0,98.92,0.54,0.54,96.49,1.75,1.76,86.89,9.84,3.27
2017,SP,estadual,CENTRO,3550308.0,35001570,1570,8.0,95.61,0.22,4.17,92.65,1.96,5.39,90.58,3.4,6.02
2017,SP,estadual,CENTRO OESTE,3550308.0,35904173,904173,8.0,96.43,1.79,1.78,95.08,3.28,1.64,90.34,8.93,0.73
2017,SP,estadual,CENTRO OESTE,3550308.0,35908400,908400,8.0,98.25,1.05,0.7,79.1,15.76,5.14,70.78,18.49,10.73
2017,SP,estadual,CAMPINAS OESTE,3509502.0,35039895,39895,8.0,92.29,7.43,0.28,88.93,7.61,3.46,,14.17,8.1
2017,SP,estadual,CAMPINAS OESTE,3509502.0,35045676,45676,8.0,96.58,2.48,0.94,97.39,2.28,0.33,83.13,12.65,
2017,SP,estadual,CAMPINAS OESTE,3509502.0,35561411,561411,8.0,95.69,3.45,0.86,88.1,6.78,5.12,,20.05,5.07
2017,SP,estadual,CAMPINAS OESTE,3509502.0,35907388,907388,8.0,97.98,1.61,0.41,95.57,2.96,1.47,,16.26,2.44
2017,SP,estadual,,3509502.0,35907397,907397,8.0,94.57,4.51,0.92,91.81,7.28,0.91,88.93,,4.03
2017,SP,estadual,CAMPINAS OESTE,3509502.0,35923655,923655,8.0,94.32,3.41,2.27,90.89,2.03,7.08,,4.46,11.97
2017,SP,estadual,CARAPICUIBA,3510609.0,35009660,9660,8.0,97.1,2.32,0.58,92.78,6.86,0.36,78.8,17.2,4.0
2017,SP,estadual,CARAPICUIBA,3510609.0,35914800,914800,8.0,97.66,2.16,0.18,90.76,7.25,1.99,83.7,11.6,4.7
2017,SP,estadual,CENTRO SUL,3550308.0,35001569,1569,8.0,98.95,0.7,0.35,96.8,2.0,1.2,90.12,8.95,0.93
2017,SP,estadual,CENTRO SUL,3550308.0,35003759,3759,8.0,95.43,3.37,1.2,80.17,15.52,4.31,76.49,20.72,2.79
2017,SP,estadual,CENTRO SUL,3550308.0,35004418,4418,8.0,92.49,4.91,2.6,74.93,19.5,5.57,54.44,32.09,13.47
2017,SP,estadual,ITAQUAQUECETUBA,3523107.0,35043990,43990,8.0,94.02,4.7,1.28,85.07,13.06,1.87,78.42,19.42,2.16
2017,SP,estadual,GUARULHOS NORTE,3518800.0,35925073,925073,8.0,99.25,0.28,0.47,96.97,1.52,1.51,95.45,0.65,3.9
2017,SP,estadual,LESTE 1,3550308.0,35924374,924374,8.0,96.27,2.99,0.74,83.63,15.47,0.9,70.96,27.17,1.87
2017,SP,estadual,LESTE 2,3550308.0,35906165,906165,8.0,97.5,2.12,0.38,91.36,8.27,0.37,88.72,9.77,1.51
2017,SP,estadual,LESTE 3,3550308.0,35036961,36961,8.0,93.66,5.04,1.3,92.2,3.51,4.29,71.39,11.65,
2017,SP,estadual,LESTE 3,3550308.0,35037060,37060,8.0,96.7,0.24,3.06,86.47,6.6,6.93,77.78,7.69,14.53
2017,SP,estadual,,3550308.0,35284324,284324,8.0,92.78,5.61,1.61,87.41,8.04,4.55,81.4,9.87,8.73
2017,SP,estadual,LESTE 3,3550308.0,35904302,904302,8.0,98.92,0.81,0.27,88.37,10.25,1.38,80.13,16.91,2.96
2017,SP,estadual,LESTE 3,3550308.0,35922900,922900,8.0,94.5,2.29,3.21,87.96,6.81,5.23,76.92,14.36,8.72
2017,SP,estadual,LESTE 4,3550308.0,35039248,39248,8.0,97.86,1.36,0.78,93.62,4.7,1.68,93.25,5.3,1.45
2017,SP,estadual,LESTE 4,3550308.0,35902639,902639,8.0,99.26,0.37,0.37,93.0,4.37,2.63,84.31,,2.84
2017,SP,estadual,LESTE 4,3550308.0,35909075,909075,8.0,97.77,1.79,0.44,90.61,7.58,1.81,78.72,18.09,3.19
2017,SP,estadual,LESTE 1,3550308.0,35036766,36766,8.0,97.07,1.87,1.06,90.8,4.45,4.75,74.31,15.69,10.0
2017,SP,estadual,LESTE 1,3550308.0,35040964,40964,8.0,95.59,3.53,0.88,89.61,6.45,3.94,77.04,10.56,12.4
2017,SP,estadual,LESTE 1,3550308.0,35040988,40988,8.0,97.24,1.38,1.38,87.09,8.61,4.3,68.93,21.6,9.47
2017,SP,estadual,LESTE 2,3550308.0,35048690,48690,8.0,98.22,1.48,0.3,93.02,4.24,2.74,77.72,,11.4
2017,SP,estadual,LESTE 2,3550308.0,35900060,900060,8.0,98.74,0.21,1.05,76.69,22.39,0.92,69.82,22.88,7.3
2017,SP,estadual,LESTE 2,3550308.0,35902861,902861,8.0,95.07,4.23,0.7,85.19,11.62,3.19,72.14,25.91,1.95
2017,SP,estadual,LESTE 3,3550308.0,35267983,267983,8.0,98.4,0.18,1.42,89.28,3.96,6.76,80.06,7.69,
2017,SP,estadual,LESTE 3,3550308.0,35433482,433482,8.0,97.91,0.6,1.49,87.27,4.87,7.86,79.7,,9.56
2017,SP,estadual,,3550308.0,35902615,902615,8.0,97.69,1.15,1.16,90.95,3.02,6.03,71.52,17.78,
2017,SP,estadual,LESTE 3,3550308.0,35902724,902724,8.0,94.93,2.17,2.9,75.43,9.05,15.52,74.8,9.45,15.75
2017,SP,estadual,LESTE 3,3550308.0,35908368,908368,8.0,93.22,4.14,2.64,86.93,9.8,3.27,80.21,7.98,11.81
2017,SP,estadual,LESTE 3,3550308.0,35910831,910831,8.0,96.72,2.25,1.03,85.14,7.81,7.05,73.1,11.96,14.94
2017,SP,estadual,,3550308.0,35916730,916730,8.0,95.59,3.68,0.73,91.88,7.14,0.98,85.1,10.89,4.01
2017,SP,estadual,LESTE 3,3550308.0,35923916,923916,8.0,97.07,1.23,1.7,88.08,2.76,9.16,77.83,7.88,14.29
2019,SP,estadual,BAURU,3506003.0,35025483,25483,8.0,96.43,3.06,0.51,89.57,9.0,1.43,78.45,15.52,6.03
2019,SP,estadual,BAURU,3506003.0,35049657,49657,8.0,97.61,1.91,0.48,90.88,7.94,1.18,75.24,21.9,2.86
2019,SP,estadual,BAURU,3506003.0,35919019,919019,8.0,96.93,2.05,1.02,90.13,8.57,1.3,80.95,16.4,
2019,SP,estadual,,3550308.0,35001521,1521,8.0,97.8,1.96,0.24,91.42,8.31,0.27,,12.55,0.84
2019,SP,estadual,CENTRO SUL,3550308.0,35003759,3759,8.0,95.79,0.4,3.81,77.9,14.64,7.46,64.52,22.84,12.64
2019,SP,estadual,CENTRO SUL,3550308.0,35004340,4340,8.0,97.54,1.23,1.23,89.62,9.43,0.95,88.97,9.11,1.92
2019,SP,estadual,CENTRO SUL,3550308.0,35037618,37618,8.0,94.52,3.77,1.71,72.43,24.26,3.31,65.07,,9.86
2019,SP,estadual,,3550308.0,35284324,284324,8.0,92.54,5.24,2.22,80.51,13.74,5.75,79.62,11.75,8.63
2019,SP,estadual,LESTE 3,3550308.0,35902627,902627,8.0,98.53,0.59,0.88,94.46,3.5,2.04,82.25,7.51,
2019,SP,estadual,LESTE 3,3550308.0,35902724,902724,8.0,94.17,3.33,2.5,83.71,7.2,9.09,72.3,13.15,14.55
2019,SP,estadual,,3550308.0,35908368,908368,8.0,99.08,0.55,0.37,86.49,10.89,2.62,81.73,6.35,11.92
2019,SP,estadual,LESTE 3,3550308.0,35922900,922900,8.0,98.59,0.28,1.13,79.65,17.75,2.6,80.99,14.45,4.56
2019,SP,estadual,LESTE 3,3550308.0,35923916,923916,8.0,96.17,1.18,2.65,87.25,7.47,5.28,75.28,13.06,11.66
2019,SP,estadual,LESTE 3,3550308.0,35926048,926048,8.0,98.04,1.26,0.7,90.11,8.31,1.58,74.28,17.96,7.76
2019,SP,estadual,LESTE 4,3550308.0,35039248,39248,8.0,96.96,1.82,1.22,92.21,5.19,2.6,86.8,,
2019,SP,estadual,LESTE 4,3550308.0,35902639,902639,8.0,98.35,0.55,1.1,95.54,3.21,1.25,89.7,4.45,5.85
2019,SP,estadual,LESTE 4,3550308.0,35909075,909075,8.0,98.98,0.34,0.68,89.55,8.96,1.49,89.0,7.9,3.1
2019,SP,estadual,NORTE 1,3550308.0,35036444,36444,8.0,96.07,1.09,2.84,92.44,1.33,6.23,85.04,3.67,
2019,SP,estadual,NORTE 1,3550308.0,35290543,290543,8.0,99.08,0.31,0.61,96.82,2.2,0.98,83.64,10.6,5.76
2019,SP,estadual,NORTE 1,3550308.0,35904259,904259,8.0,96.22,3.36,0.42,85.36,13.93,0.71,85.23,10.61,4.16
2019,SP,estadual,NORTE 2,3550308.0,35906141,906141,8.0,92.35,3.92,3.73,74.0,14.33,11.67,81.69,11.97,6.34
2019,SP,estadual,NORTE 2,3550308.0,35911537,911537,8.0,98.35,0.83,0.82,96.76,2.83,0.41,87.07,7.48,5.45
2019,SP,estadual,SANTO ANDRE,3547809.0,35008424,8424,8.0,97.34,0.73,1.93,87.7,10.67,1.63,72.24,23.67,4.09
2019,SP,estadual,SUL 2,3550308.0,35005061,5061,8.0,97.95,1.28,0.77,92.13,5.9,1.97,91.55,5.63,2.82
2019,SP,estadual,SUL 2,3550308.0,35035592,35592,8.0,93.0,5.06,1.94,85.68,7.81,6.51,75.38,8.54,16.08
2019,SP,estadual,SUL 2,3550308.0,35035609,35609,8.0,97.72,1.6,0.68,96.86,1.93,1.21,,6.9,2.58
2019,SP,estadual,,3550308.0,35036274,36274,8.0,98.26,1.52,0.22,91.65,7.28,1.07,,26.47,8.29
2019,SP,estadual,SUL 2,3550308.0,35036705,36705,8.0,99.13,0.12,0.75,97.22,2.41,0.37,73.93,25.71,0.36
2019,SP,estadual,SUL 2,3550308.0,35046346,46346,8.0,97.45,0.77,1.78,94.69,4.11,1.2,77.97,13.12,8.91
2019,SP,estadual,SUL 2,3550308.0,35048719,48719,8.0,95.18,2.97,1.85,88.4,7.19,4.41,81.86,10.97,7.17
2019,SP,estadual,SUL 2,3550308.0,35902305,902305,8.0,99.17,0.42,0.41,91.72,7.99,0.29,88.49,11.15,0.36
2019,SP,estadual,SUL 2,3550308.0,35915725,915725,8.0,96.62,1.01,2.37,93.84,4.27,1.89,77.08,11.82,11.1
2019,SP,estadual,SUL 3,3550308.0,35005393,5393,8.0,97.95,0.34,1.71,82.44,11.58,5.98,73.21,23.21,3.58
2019,SP,estadual,,3550308.0,35005447,5447,8.0,99.11,0.44,0.45,92.31,5.43,2.26,91.23,4.68,
2019,SP,estadual,SUL 3,3550308.0,35035661,35661,8.0,89.84,6.18,3.98,84.52,11.41,4.07,65.33,26.4,8.27
2019,SP,estadual,SUL 3,3550308.0,35038271,38271,8.0,95.06,3.04,1.9,88.52,2.95,8.53,78.08,8.9,13.02
2019,SP,estadual,SUL 3,3550308.0,35041798,41798,8.0,95.18,4.71,0.11,88.12,8.85,3.03,74.26,20.4,5.34
2019,SP,estadual,SUL 3,3550308.0,35044453,44453,8.0,98.87,0.56,0.57,89.72,8.25,2.03,77.08,16.4,6.52
2019,SP,estadual,SUL 3,3550308.0,35902287,902287,8.0,99.61,0.19,0.2,91.3,7.7,1.0,94.98,3.45,1.57
2019,SP,estadual,SUL 3,3550308.0,35902901,902901,8.0,94.71,3.97,1.32,85.71,11.9,2.39,86.24,9.73,4.03
